STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,BUSINESS_DEVELOPMENT_STAGE,Business development stage,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,KOR,Korea,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2018,,1976.5246978538844,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,KOR,Korea,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,2581.8759756879117,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,KOR,Korea,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2021,,4669.07838470836,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,KOR,Korea,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,3666.81809029753,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,KOR,Korea,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2023,,2572.640326271146,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,1.1695351602484765,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,7.764290871574261,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,9.34418924594501,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,0.4103632141222725,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2010,,0.5385149974976083,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2010,,0.5385149974976083,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2011,,3.4352659466517497,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2011,,3.6455883515487955,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2011,,0.21032240489704593,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,1.9276909749955093,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,2.4417419016609783,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,0.5140509266654691,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,0.7965414383159372,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,2.053218314165714,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,1.2566768758497768,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,8.650652386877494,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,0.79441123265529,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,6.947447988309994,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,8.241140023611765,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,0.4992808026464812,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,0.5648405871310042,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2018,,0.5904772528853582,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2019,,0.4309976848595528,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,6.870165279631754,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,4.27542621279271,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2010,,0.13790886783297648,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2010,,0.13790886783297648,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2011,,0.7598358771205109,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2011,,1.2524767205283145,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,5.273752890474165,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,7.314735372201887,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,0.056484058713100416,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,4.483827873788244,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2009,,1.5914467478346352,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2010,,1.3257166668529299,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,0.9635915044222683,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,5.699188631434295,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,0.398470523623268,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,1.0628006231200056,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),START,Start-up and other early stage,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,4.237917484691022,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,0.1115060459243808,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,5.286293650511584,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NLD,Netherlands,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,2.91839746972691,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NZL,New Zealand,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,60.19070399334013,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NZL,New Zealand,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2008,,46.46007900842186,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NZL,New Zealand,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2009,,21.238354744614096,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NZL,New Zealand,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2010,,68.01967062584143,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NZL,New Zealand,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2011,,28.914276044593397,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NZL,New Zealand,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,21.712999101033226,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NZL,New Zealand,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,44.939840765515086,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NZL,New Zealand,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,46.290407450406235,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NZL,New Zealand,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,154.96568788959775,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NZL,New Zealand,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2018,,186.81781270203783,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NZL,New Zealand,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,82.48715209106261,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NZL,New Zealand,VC_INV_MKT,Venture capital investments (market statistics),_T,Total,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,202.38611068758888,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NOR,Norway,VC_INV_MKT,Venture capital investments (market statistics),SEED,Seed,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,2.6884973846584823,,A,Normal value,6,Millions,USD,US dollar,2,Two
